timestamp,elapsed_s,linear_x,angular_z
1773717286.532,101.63,0.2000,0.0000
1773717286.561,101.66,0.2000,0.0000
1773717286.602,101.70,0.2000,0.0000
1773717286.624,101.72,0.2000,0.0000
1773717286.656,101.76,0.2000,0.0000
1773717286.690,101.79,0.2000,0.0000
1773717286.736,101.83,0.2000,0.0000
1773717286.778,101.88,0.2000,0.0000
1773717286.814,101.91,0.2000,0.0000
1773717286.849,101.95,0.2000,0.0000
1773717286.872,101.97,0.2000,0.0000
1773717286.908,102.01,0.2000,0.0000
1773717286.945,102.04,0.2000,0.0000
1773717286.973,102.07,0.2000,0.0000
1773717287.002,102.10,0.2000,0.0000
1773717287.045,102.14,0.2000,0.0000
1773717287.072,102.17,0.2000,0.0000
1773717287.112,102.21,0.2000,0.0000
1773717287.160,102.26,0.2000,0.0000
1773717287.187,102.29,0.2000,0.0000
1773717287.230,102.33,0.2000,0.0000
1773717287.271,102.37,0.2000,0.0000
1773717287.304,102.40,0.2000,0.0000
1773717287.363,102.46,0.2000,0.0000
1773717287.399,102.50,0.2000,0.0000
1773717287.436,102.53,0.2000,0.0000
1773717287.468,102.57,0.2000,0.0000
1773717287.505,102.60,0.2000,0.0000
1773717287.561,102.66,0.2000,0.0000
1773717287.599,102.70,0.2000,0.0000
1773717287.618,102.72,0.2000,0.0000
1773717287.658,102.76,0.2000,0.0000
1773717287.683,102.78,0.2000,0.0000
1773717287.716,102.82,0.2000,0.0000
1773717287.760,102.86,0.2000,0.0000
1773717287.785,102.88,0.2000,0.0000
1773717287.821,102.92,0.2000,0.0000
1773717287.867,102.97,0.2000,0.0000
1773717287.895,102.99,0.2000,0.0000
1773717287.921,103.02,0.2000,0.0000
1773717287.970,103.07,0.2000,0.0000
1773717287.986,103.09,0.2000,0.0000
1773717288.022,103.12,0.2000,0.0000
1773717288.058,103.16,0.2000,0.0000
1773717288.096,103.20,0.2000,0.0000
1773717288.124,103.22,0.2000,0.0000
1773717288.176,103.28,0.2000,0.0000
1773717288.211,103.31,0.2000,0.0000
1773717288.266,103.37,0.2000,0.0000
1773717288.299,103.40,0.2000,0.0000
1773717288.319,103.42,0.2000,0.0000
1773717288.357,103.46,0.2000,0.0000
1773717288.409,103.51,0.2000,0.0000
1773717288.442,103.54,0.2000,0.0000
1773717288.491,103.59,0.2000,0.0000
1773717288.522,103.62,0.2000,0.0000
1773717288.563,103.66,0.2000,0.0000
1773717288.600,103.70,0.2000,0.0000
1773717288.642,103.74,0.2000,0.0000
1773717288.662,103.76,0.2000,0.0000
1773717288.708,103.81,0.2000,0.0000
1773717288.750,103.85,0.2000,0.0000
1773717288.791,103.89,0.2000,0.0000
1773717288.837,103.94,0.2000,0.0000
1773717288.872,103.97,0.2000,0.0000
1773717288.910,104.01,0.2000,0.0000
1773717288.926,104.03,0.2000,0.0000
1773717288.975,104.07,0.2000,0.0000
1773717288.995,104.09,0.2000,0.0000
1773717289.034,104.13,0.2000,0.0000
1773717289.077,104.18,0.2000,0.0000
1773717289.140,104.24,0.2000,0.0000
1773717289.168,104.27,0.2000,0.0000
1773717289.202,104.30,0.2000,0.0000
1773717289.261,104.36,0.2000,0.0000
1773717289.286,104.39,0.2000,0.0000
1773717289.330,104.43,0.2000,0.0000
1773717289.353,104.45,0.2000,0.0000
1773717289.402,104.50,0.2000,0.0000
1773717289.433,104.53,0.2000,0.0000
1773717289.470,104.57,0.2000,0.0000
1773717289.503,104.60,0.2000,0.0000
1773717289.546,104.65,0.2000,0.0000
1773717289.591,104.69,0.2000,0.0000
1773717289.623,104.72,0.2000,0.0000
1773717289.669,104.77,0.2000,0.0000
1773717289.708,104.81,0.2000,0.0000
1773717289.760,104.86,0.2000,0.0000
1773717289.780,104.88,0.2000,0.0000
1773717289.836,104.94,0.2000,0.0000
1773717289.881,104.98,0.2000,0.0000
1773717289.911,105.01,0.2000,0.0000
1773717289.940,105.04,0.2000,0.0000
1773717289.982,105.08,0.2000,0.0000
1773717290.027,105.13,0.2000,0.0000
1773717290.074,105.17,0.2000,0.0000
1773717290.120,105.22,0.2000,0.0000
1773717290.173,105.27,0.2000,0.0000
1773717290.207,105.31,0.2000,0.0000
1773717290.250,105.35,0.2000,0.0000
1773717290.294,105.39,0.2000,0.0000
1773717290.319,105.42,0.2000,0.0000
1773717290.364,105.46,0.2000,0.0000
1773717290.399,105.50,0.2000,0.0000
1773717290.428,105.53,0.2000,0.0000
1773717290.515,105.61,0.2000,0.0000
1773717290.581,105.68,0.2000,0.0000
1773717290.609,105.71,0.2000,0.0000
1773717290.634,105.73,0.2000,0.0000
1773717290.652,105.75,0.2000,0.0000
1773717290.696,105.80,0.2000,0.0000
1773717290.737,105.84,0.2000,0.0000
1773717290.769,105.87,0.2000,0.0000
1773717290.820,105.92,0.2000,0.0000
1773717290.853,105.95,0.2000,0.0000
1773717290.903,106.00,0.2000,0.0000
1773717290.910,106.01,0.2000,0.0000
1773717290.946,106.04,0.2000,0.0000
1773717290.972,106.07,0.2000,0.0000
1773717291.031,106.13,0.2000,0.0000
1773717291.054,106.15,0.2000,0.0000
1773717291.085,106.18,0.2000,0.0000
1773717291.136,106.24,0.2000,0.0000
1773717291.173,106.27,0.2000,0.0000
1773717291.205,106.30,0.2000,0.0000
1773717291.229,106.33,0.2000,0.0000
1773717291.272,106.37,0.2000,0.0000
1773717291.311,106.41,0.2000,0.0000
1773717291.353,106.45,0.2000,0.0000
1773717291.388,106.49,0.2000,0.0000
1773717291.423,106.52,0.2000,0.0000
1773717291.456,106.56,0.2000,0.0000
1773717291.504,106.60,0.2000,0.0000
1773717291.530,106.63,0.2000,0.0000
1773717291.581,106.68,0.2000,0.0000
1773717291.611,106.71,0.2000,0.0000
1773717291.644,106.74,0.2000,0.0000
1773717291.687,106.79,0.2000,0.0000
1773717291.720,106.82,0.2000,0.0000
1773717291.758,106.86,0.2000,0.0000
1773717291.810,106.91,0.2000,0.0000
1773717291.826,106.93,0.2000,0.0000
1773717291.862,106.96,0.2000,0.0000
1773717291.931,107.03,0.2000,0.0000
1773717291.973,107.07,0.2000,0.0000
1773717291.983,107.08,0.2000,0.0000
1773717292.032,107.13,0.2000,0.0000
1773717292.059,107.16,0.2000,0.0000
1773717292.089,107.19,0.2000,0.0000
1773717292.194,107.29,0.2000,0.0000
1773717292.223,107.32,0.2000,0.0000
1773717292.254,107.35,0.2000,0.0000
1773717292.297,107.40,0.2000,0.0000
1773717292.406,107.51,0.2000,0.0000
1773717292.434,107.53,0.2000,0.0000
1773717292.477,107.58,0.2000,0.0000
1773717292.511,107.61,0.2000,0.0000
1773717292.548,107.65,0.2000,0.0000
1773717292.583,107.68,0.2000,0.0000
1773717292.646,107.74,0.2000,0.0000
1773717292.689,107.79,0.2000,0.0000
1773717292.735,107.83,0.2000,0.0000
1773717292.782,107.88,0.2000,0.0000
1773717292.828,107.93,0.2000,0.0000
1773717292.850,107.95,0.2000,0.0000
1773717292.919,108.02,0.2000,0.0000
1773717292.957,108.06,0.2000,0.0000
1773717292.988,108.09,0.2000,0.0000
1773717293.031,108.13,0.2000,0.0000
1773717293.113,108.21,0.2000,0.0000
1773717293.144,108.24,0.2000,0.0000
1773717293.184,108.28,0.2000,0.0000
1773717293.234,108.33,0.2000,0.0000
1773717293.286,108.39,0.2000,0.0000
1773717293.339,108.44,0.2000,0.0000
1773717293.380,108.48,0.2000,0.0000
1773717293.407,108.51,0.2000,0.0000
1773717293.464,108.56,0.2000,0.0000
1773717293.505,108.60,0.2000,0.0000
1773717293.546,108.65,0.2000,0.0000
1773717293.594,108.69,0.2000,0.0000
1773717293.627,108.73,0.2000,0.0000
1773717293.656,108.76,0.2000,0.0000
1773717293.703,108.80,0.2000,0.0000
1773717293.731,108.83,0.2000,0.0000
1773717293.784,108.88,0.2000,0.0000
1773717293.826,108.92,0.2000,0.0000
1773717293.859,108.96,0.2000,0.0000
1773717293.919,109.02,0.2000,0.0000
1773717293.951,109.05,0.2000,0.0000
1773717293.995,109.09,0.2000,0.0000
1773717294.035,109.13,0.2000,0.0000
1773717294.069,109.17,0.2000,0.0000
1773717294.110,109.21,0.2000,0.0000
1773717294.151,109.25,0.2000,0.0000
1773717294.192,109.29,0.2000,0.0000
1773717294.231,109.33,0.2000,0.0000
1773717294.267,109.37,0.2000,0.0000
1773717294.310,109.41,0.2000,0.0000
1773717294.342,109.44,0.2000,0.0000
1773717294.372,109.47,0.2000,0.0000
1773717294.417,109.52,0.2000,0.0000
1773717294.455,109.55,0.2000,0.0000
1773717294.502,109.60,0.2000,0.0000
1773717294.535,109.63,0.2000,0.0000
1773717294.564,109.66,0.2000,0.0000
1773717294.612,109.71,0.2000,0.0000
1773717294.653,109.75,0.2000,0.0000
1773717294.688,109.79,0.2000,0.0000
1773717294.721,109.82,0.2000,0.0000
1773717294.768,109.87,0.2000,0.0000
1773717294.799,109.90,0.2000,0.0000
1773717294.822,109.92,0.2000,0.0000
1773717294.869,109.97,0.2000,0.0000
1773717294.900,110.00,0.2000,0.0000
1773717294.941,110.04,0.2000,0.0000
1773717294.973,110.07,0.2000,0.0000
1773717295.010,110.11,0.2000,0.0000
1773717295.052,110.15,0.2000,0.0000
1773717295.088,110.19,0.2000,0.0000
1773717295.122,110.22,0.2000,0.0000
1773717295.162,110.26,0.2000,0.0000
1773717295.198,110.30,0.2000,0.0000
1773717295.235,110.33,0.2000,0.0000
1773717295.260,110.36,0.2000,0.0000
1773717295.295,110.39,0.2000,0.0000
1773717295.349,110.45,0.2000,0.0000
1773717295.372,110.47,0.2000,0.0000
1773717295.424,110.52,0.2000,0.0000
1773717295.461,110.56,0.2000,0.0000
1773717295.502,110.60,0.2000,0.0000
1773717295.537,110.64,0.2000,0.0000
1773717295.561,110.66,0.2000,0.0000
1773717295.632,110.73,0.2000,0.0000
1773717295.669,110.77,0.2000,0.0000
1773717295.719,110.82,0.2000,0.0000
1773717295.749,110.85,0.2000,0.0000
1773717295.788,110.89,0.2000,0.0000
1773717295.820,110.92,0.2000,0.0000
1773717295.862,110.96,0.2000,0.0000
1773717295.896,111.00,0.2000,0.0000
1773717295.926,111.03,0.2000,0.0000
1773717295.973,111.07,0.2000,0.0000
1773717295.997,111.10,0.2000,0.0000
1773717296.034,111.13,0.2000,0.0000
1773717296.069,111.17,0.2000,0.0000
1773717296.110,111.21,0.2000,0.0000
1773717296.156,111.25,0.2000,0.0000
1773717296.194,111.29,0.2000,0.0000
1773717296.251,111.35,0.2000,0.0000
1773717296.309,111.41,0.2000,0.0000
1773717296.333,111.43,0.2000,0.0000
1773717296.363,111.46,0.2000,0.0000
1773717296.419,111.52,0.2000,0.0000
1773717296.457,111.56,0.2000,0.0000
1773717296.484,111.58,0.2000,0.0000
1773717296.523,111.62,0.2000,0.0000
1773717296.570,111.67,0.2000,0.0000
1773717296.608,111.71,0.2000,0.0000
1773717296.638,111.74,0.2000,0.0000
1773717296.681,111.78,0.2000,0.0000
1773717296.743,111.84,0.2000,0.0000
1773717296.777,111.88,0.2000,0.0000
1773717296.821,111.92,0.2000,0.0000
1773717296.840,111.94,0.2000,0.0000
1773717296.900,112.00,0.2000,0.0000
1773717296.902,112.00,0.2000,0.0000
1773717296.950,112.05,0.2000,0.0000
1773717296.987,112.09,0.2000,0.0000
1773717297.008,112.11,0.2000,0.0000
1773717297.034,112.13,0.2000,0.0000
1773717297.089,112.19,0.2000,0.0000
1773717297.132,112.23,0.2000,0.0000
1773717297.180,112.28,0.2000,0.0000
1773717297.238,112.34,0.2000,0.0000
1773717297.265,112.36,0.2000,0.0000
1773717297.326,112.43,0.2000,0.0000
1773717297.389,112.49,0.2000,0.0000
1773717297.421,112.52,0.2000,0.0000
1773717297.461,112.56,0.2000,0.0000
1773717297.511,112.61,0.2000,0.0000
1773717297.551,112.65,0.2000,0.0000
1773717297.582,112.68,0.2000,0.0000
1773717297.613,112.71,0.2000,0.0000
1773717297.675,112.77,0.2000,0.0000
1773717297.703,112.80,0.2000,0.0000
1773717297.746,112.85,0.2000,0.0000
1773717297.775,112.87,0.2000,0.0000
1773717297.806,112.91,0.2000,0.0000
1773717297.854,112.95,0.2000,0.0000
1773717297.906,113.00,0.2000,0.0000
1773717297.942,113.04,0.2000,0.0000
1773717297.967,113.07,0.2000,0.0000
1773717298.009,113.11,0.2000,0.0000
1773717298.063,113.16,0.2000,0.0000
1773717298.089,113.19,0.2000,0.0000
1773717298.127,113.23,0.2000,0.0000
1773717298.159,113.26,0.2000,0.0000
1773717298.217,113.32,0.2000,0.0000
1773717298.231,113.33,0.2000,0.0000
1773717298.267,113.37,0.2000,0.0000
1773717298.313,113.41,0.2000,0.0000
1773717298.348,113.45,0.2000,0.0000
1773717298.394,113.49,0.2000,0.0000
1773717298.431,113.53,0.2000,0.0000
1773717298.463,113.56,0.2000,0.0000
1773717298.489,113.59,0.2000,0.0000
1773717298.548,113.65,0.2000,0.0000
1773717298.575,113.67,0.2000,0.0000
1773717298.617,113.72,0.2000,0.0000
1773717298.681,113.78,0.2000,0.0000
1773717298.708,113.81,0.2000,0.0000
1773717298.741,113.84,0.2000,0.0000
1773717298.784,113.88,0.2000,0.0000
1773717298.838,113.94,0.2000,0.0000
1773717298.871,113.97,0.2000,0.0000
1773717298.909,114.01,0.2000,0.0000
1773717298.946,114.04,0.2000,0.0000
1773717298.983,114.08,0.2000,0.0000
1773717299.020,114.12,0.2000,0.0000
1773717299.056,114.16,0.2000,0.0000
1773717299.085,114.18,0.2000,0.0000
1773717299.107,114.21,0.2000,0.0000
1773717299.146,114.24,0.2000,0.0000
1773717299.197,114.30,0.2000,0.0000
1773717299.231,114.33,0.2000,0.0000
1773717299.276,114.38,0.2000,0.0000
1773717299.314,114.41,0.2000,0.0000
1773717299.352,114.45,0.2000,0.0000
1773717299.387,114.49,0.2000,0.0000
1773717299.424,114.52,0.2000,0.0000
1773717299.458,114.56,0.2000,0.0000
1773717299.490,114.59,0.2000,0.0000
1773717299.529,114.63,0.2000,0.0000
1773717299.561,114.66,0.2000,0.0000
1773717299.590,114.69,0.2000,0.0000
1773717299.630,114.73,0.2000,0.0000
1773717299.666,114.77,0.2000,0.0000
1773717299.705,114.80,0.2000,0.0000
1773717299.727,114.83,0.2000,0.0000
1773717299.776,114.88,0.2000,0.0000
1773717299.817,114.92,0.2000,0.0000
1773717299.856,114.96,0.2000,0.0000
1773717299.894,114.99,0.2000,0.0000
1773717299.924,115.02,0.2000,0.0000
1773717299.958,115.06,0.2000,0.0000
1773717299.996,115.10,0.2000,0.0000
1773717300.021,115.12,0.2000,0.0000
1773717300.072,115.17,0.2000,0.0000
1773717300.103,115.20,0.2000,0.0000
1773717300.150,115.25,0.2000,0.0000
1773717300.199,115.30,0.2000,0.0000
1773717300.246,115.34,0.2000,0.0000
1773717300.273,115.37,0.2000,0.0000
1773717300.320,115.42,0.2000,0.0000
1773717300.371,115.47,0.2000,0.0000
1773717300.405,115.50,0.2000,0.0000
1773717300.446,115.55,0.2000,0.0000
1773717300.521,115.62,0.2000,0.0000
1773717300.551,115.65,0.2000,0.0000
1773717300.568,115.67,0.2000,0.0000
1773717300.630,115.73,0.2000,0.0000
1773717300.677,115.78,0.2000,0.0000
1773717300.704,115.80,0.2000,0.0000
1773717300.738,115.84,0.2000,0.0000
1773717300.798,115.90,0.2000,0.0000
1773717300.829,115.93,0.2000,0.0000
1773717300.860,115.96,0.2000,0.0000
1773717300.884,115.98,0.2000,0.0000
1773717300.923,116.02,0.2000,0.0000
1773717300.959,116.06,0.2000,0.0000
1773717301.039,116.14,0.2000,0.0000
1773717301.092,116.19,0.2000,0.0000
1773717301.133,116.23,0.2000,0.0000
1773717301.194,116.29,0.2000,0.0000
1773717301.224,116.32,0.2000,0.0000
1773717301.265,116.36,0.2000,0.0000
1773717301.332,116.43,0.2000,0.0000
1773717301.396,116.50,0.2000,0.0000
1773717301.397,116.50,0.2000,0.0000
1773717301.434,116.53,0.2000,0.0000
1773717301.536,116.64,0.2000,0.0000
1773717301.541,116.64,0.2000,0.0000
1773717301.577,116.68,0.2000,0.0000
1773717301.636,116.74,0.2000,0.0000
1773717301.668,116.77,0.2000,0.0000
1773717301.746,116.84,0.2000,0.0000
1773717301.781,116.88,0.2000,0.0000
1773717301.809,116.91,0.2000,0.0000
1773717301.854,116.95,0.2000,0.0000
1773717301.878,116.98,0.2000,0.0000
1773717301.914,117.01,0.2000,0.0000
1773717301.972,117.07,0.2000,0.0000
1773717302.016,117.12,0.2000,0.0000
1773717302.045,117.14,0.2000,0.0000
1773717302.089,117.19,0.2000,0.0000
1773717302.110,117.21,0.2000,0.0000
1773717302.145,117.24,0.2000,0.0000
1773717302.184,117.28,0.2000,0.0000
1773717302.208,117.31,0.2000,0.0000
1773717302.264,117.36,0.2000,0.0000
1773717302.313,117.41,0.2000,0.0000
1773717302.355,117.45,0.2000,0.0000
1773717302.399,117.50,0.2000,0.0000
1773717302.442,117.54,0.2000,0.0000
1773717302.465,117.56,0.2000,0.0000
1773717302.496,117.60,0.2000,0.0000
1773717302.537,117.64,0.2000,0.0000
1773717302.580,117.68,0.2000,0.0000
1773717302.613,117.71,0.2000,0.0000
1773717302.646,117.75,0.2000,0.0000
1773717302.685,117.78,0.2000,0.0000
1773717302.730,117.83,0.2000,0.0000
1773717302.751,117.85,0.2000,0.0000
1773717302.781,117.88,0.2000,0.0000
1773717302.834,117.93,0.2000,0.0000
1773717302.855,117.95,0.2000,0.0000
1773717302.899,118.00,0.2000,0.0000
1773717302.925,118.02,0.2000,0.0000
1773717302.964,118.06,0.2000,0.0000
1773717303.024,118.12,0.2000,0.0000
1773717303.046,118.15,0.2000,0.0000
1773717303.084,118.18,0.2000,0.0000
1773717303.116,118.22,0.2000,0.0000
1773717303.162,118.26,0.2000,0.0000
1773717303.188,118.29,0.2000,0.0000
1773717303.224,118.32,0.2000,0.0000
1773717303.255,118.35,0.2000,0.0000
1773717303.287,118.39,0.2000,0.0000
1773717303.343,118.44,0.2000,0.0000
1773717303.360,118.46,0.2000,0.0000
1773717303.397,118.50,0.2000,0.0000
1773717303.421,118.52,0.2000,0.0000
1773717303.460,118.56,0.2000,0.0000
1773717303.501,118.60,0.2000,0.0000
1773717303.552,118.65,0.2000,0.0000
1773717303.581,118.68,0.2000,0.0000
1773717303.607,118.71,0.2000,0.0000
1773717303.639,118.74,0.2000,0.0000
1773717303.683,118.78,0.2000,0.0000
1773717303.712,118.81,0.2000,0.0000
1773717303.771,118.87,0.2000,0.0000
1773717303.813,118.91,0.2000,0.0000
1773717303.867,118.97,0.2000,0.0000
1773717303.905,119.00,0.2000,0.0000
1773717303.935,119.03,0.2000,0.0000
1773717303.968,119.07,0.2000,0.0000
1773717303.989,119.09,0.2000,0.0000
1773717304.037,119.14,0.2000,0.0000
1773717304.066,119.17,0.2000,0.0000
1773717304.096,119.20,0.2000,0.0000
1773717304.134,119.23,0.2000,0.0000
1773717304.175,119.27,0.2000,0.0000
1773717304.216,119.31,0.2000,0.0000
1773717304.259,119.36,0.2000,0.0000
1773717304.284,119.38,0.2000,0.0000
1773717304.325,119.42,0.2000,0.0000
1773717304.360,119.46,0.2000,0.0000
1773717304.414,119.51,0.2000,0.0000
1773717304.440,119.54,0.2000,0.0000
1773717304.486,119.59,0.2000,0.0000
1773717304.522,119.62,0.2000,0.0000
1773717304.575,119.67,0.2000,0.0000
1773717304.604,119.70,0.2000,0.0000
1773717304.637,119.74,0.2000,0.0000
1773717304.671,119.77,0.2000,0.0000
1773717304.710,119.81,0.2000,0.0000
1773717304.748,119.85,0.2000,0.0000
1773717304.774,119.87,0.2000,0.0000
1773717304.820,119.92,0.2000,0.0000
1773717304.846,119.95,0.2000,0.0000
1773717304.928,120.03,0.2000,0.0000
1773717304.990,120.09,0.2000,0.0000
